agg_rating,bar_name1,bar_name2,bar_name3,bar_name4,bar_name5,bar_pct1,bar_pct2,bar_pct3,bar_pct4,bar_pct5,ceo_approval_pct,ceo_approval_ratings,comp_ben_rating,company_count_QnA,company_count_jobs,company_count_photos,company_count_reviews,company_count_salaries,company_empl,company_facebook,company_hq,company_indeed_url,company_industry,company_name,company_overall_rating,company_rev,company_twitter,company_website,con_text,culture_rating,helpful_downvote_count,helpful_upvote_count,jobsec_advancement_rating,main_text,management_rating,pro_text,rating_name1,rating_name2,rating_name3,rating_name4,rating_name5,rating_scr1,rating_scr2,rating_scr3,rating_scr4,rating_scr5,review_date,review_title,reviewer_company_empl_status,reviewer_job_location,reviewer_job_title,top_list,work_life_rating 
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"short breaks, too congested rooms",width: 100.0%;,2,5,width: 60.0%;,Work environment was good. Punctuality at work was very much encouraged. Deadlines were met everyday and was mandatory to finish up work.management was very helpful and considerate. coworkers were friendly and cooperative. Lots of projects in specified amount of time. Work and play were both part of the job.,width: 100.0%;,"free lunches and picnics, outdoor activities",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 9, 2015",Fun place to work with benefits and perks, (Former Employee) –  ,"Mountain View, CA",Quality Assurance,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,2,width: 100.0%;,Really enjoyed the environment and most all -- the smart people. That was the best part of the entire work years at Google.,width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 7, 2015",Google was one of the best companies to work for, (Current Employee) –  ,"New York, NY",Brand Marketing Manager,Best Fortune 500 Companies,width: 100.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 40.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 40.0%;,1,3,width: 40.0%;,A typical day consists of picking up various packages from different stores and delivering those packages to the customers doorstep in a n certain time period.  I've learned how to use my time wisely and to maneuver around the city in a timely manner.  Management was okay. It was a bit unorganized and all over the place but they managed to get the job done.  My co-workers were good but most not trained properly so it effected work efficiency.  The hardest part of the job was delivering packages because of the lack of efficiency in providing proper notification on gaining access to the building and lack of response time from our dispatchers. The pay was okay but not worth the everyday hassle.,width: 60.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 7, 2015",great company concept but not the greatest to work for, (Former Employee) –  ,"West Los Angeles, CA",Concierge Courier Driver,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,2,width: 100.0%;,"I was a contractor here for about a year... Enjoyed my time and assignment. I think however that culturally, it was not a good fit for me because I could not relate to the maturity level of my peers...But nothing personal. Great company.",width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 7, 2015",Great company, (Former Employee) –  ,Mountain View,Marketing Localization Product Manager,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 0.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 0.0%;,,2,width: 0.0%;,"It was always nice to put a smile on someone else's face whenever they met you at the front desk. Tax season gets stressful, but our branch was organized and definitely got the job done. I had such a sweet boss who always took care of me and although my co-workers were quite older than me, they always were kind souls.",width: 0.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 2, 2015",Great seasonal job during tax season, (Former Employee) –  ,"Mountain View, CA",Quality Control Operator,Best Fortune 500 Companies,width: 0.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,3,4,width: 20.0%;,"This is a great company to work for. It has many distinct advantages. Fun work environment, support from co workers, good benefits.",width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 25, 2015",Best company to work for, (Former Employee) –  ,"Gilbert, AZ",Market Manager,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT,width: 40.0%;,2,3,width: 80.0%;,I started as a dishwasher got promoted to and porter and then a Reciever there's a lot of room for growth. As a Reciever I check all food that comes into the building for my floor by temping and making sure it's 40 or below. Check to make sure the quality looks good.,width: 60.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 20, 2017",This is a Great place To Work, (Current Employee) –  ,"Manhattan, NY",Reciever/Stocker,Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 0.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Customer support is a little slow with responses,width: 0.0%;,,3,width: 0.0%;,Google has provided me with a platform to make creative and beautiful websites for it's publishers. It also has given me the ability to provide fresh content and designs for my clients on a regular basis.,width: 0.0%;,Free range to create websites from any domain,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"August 11, 2015",Exciting company to work for with unlimited potential, (Current Employee) –  ,"Mountain View, CA",Freelance Graphic/Web Designer,Best Fortune 500 Companies,width: 0.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"working alone, no team other then working through google hangouts",width: 60.0%;,2,7,width: 100.0%;,"I love it, I work by myself by documenting my task and work assignments through a ticketing system. Great healthy food for the googlers, I was a contractor but I can receive the same perks as a full time googler. I love troubleshooting situations to help out a fellow googler or a new person coming into the office which means a Noogler.",width: 100.0%;,"free lunches, no timecards, take a break when you can",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"August 11, 2015",Google, (Current Employee) –  ,Washington dc,IT Technician Support,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,excessive travel,width: 100.0%;,1,5,width: 100.0%;,"While managing several of Google's existing projects in the Southeast, I have had the privilege to work with a diverse team of individuals.  The projects themselves were innovative, unique, and technologically challenging.",width: 100.0%;,"Travel, Corporate per diem",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"August 10, 2015","Productive, fun, and innovative company to work for.", (Former Employee) –  ,"Atlanta, GA",SE Project Lead,Best Fortune 500 Companies,width: 100.0%;
width: 20.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"Terrable pay, Lack of training",width: 100.0%;,,,width: 20.0%;,"Its a very fun work place solely because of the awesome co-works , however the work you do is absolutely draining, this company has no training whatsoever, they have you shadow people who've barley even started. Its all mentally exhausting, you're cold calling, talking to business owners who get this phone call literally 10 times a day, so by the time you reach them they're irritated an annoyed . You're lucky if they hang up on you mid pitch, otherwise they'll verbally abuse you over the phone. The management isn't the greatest here either, maybe because its a new-ish company . The guy who's supposed to oversea the entire sales floor is only concerned on your Talk Time and Call Numbers ; YES you have a minimum # of calls you have to make by the end of the day. 90 calls 2:30 hrs of talk time, Sounds easy right? Except for the fact that half of the # you dial are blocked and everyone hangs up on you. So if you can handle a migraine for 8 hours a day, 5 days a week than this is the Job for you!",width: 20.0%;,"free breakfast on Wednesdays, incentitives, off at 3:30",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"August 9, 2015",If you can handle a migraine for 8 hrs a day!  (Cold calling)+, (Former Employee) –  ,"Lake Oswego, OR",Internet Marketing Specialist,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 0.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 0.0%;,,1,width: 0.0%;,Logistics and create new ideas for Google shopping customers.,width: 0.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"August 6, 2015",fun workplace with everything you would need., (Current Employee) –  ,"Pittsburgh, PA",GSX Application Analyst,Best Fortune 500 Companies,width: 0.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 0.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 0.0%;,2,2,width: 0.0%;,It was great working at good. Good food. Good people. Great atmosphere. Couldnt have been happier. Really enjoyed talked to all the googlers and picking there brains.,width: 0.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"August 6, 2015",Great, (Former Employee) –  ,Pittsburgh,Logistics Technician,Best Fortune 500 Companies,width: 0.0%;
width: 40.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Very short window for making quota,width: 80.0%;,2,2,width: 20.0%;,"Go in sit at assigned station, proceed to start dialing making sales calls one after another selling ad space over phone across the country while being critiqued by management. Co workers were great!",width: 40.0%;,Sales bonus,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 31, 2015",Great place to work if quotas weren't an issue, (Former Employee) –  ,"Tempe, AZ",Telesales Representative,Best Fortune 500 Companies,width: 20.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,healthcare options poor,width: 80.0%;,,,width: 60.0%;,"Dynamic environment with extremely high goals and objectives.  Cross-functional work on a daily basis, requiring in-depth overall program knowledge.",width: 80.0%;,"Learning environment, free food",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 30, 2015","Move fast, work hard", (Current Employee) –  ,"Sunnyvale, CA",Support Operations Supervisor,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 80.0%;,,4,width: 80.0%;,"First of all it’s an amazing experience of being able to be part of a qualitative project which certainly has a big impact not only on the research community but also on the society. Also in my case being in a Graduate Program there are lots of barrier to participate in an internship as physically relocation not possible leaving the research lab, but Google Summer of Code gave me the opportunity to experience and accomplish something more parallel with my Gradate school life.",width: 80.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"July 28, 2015",Google Summer of Code, (Current Employee) –  ,"Miami, FL",Offsite Open Source Research & Software Developer,Best Fortune 500 Companies,width: 80.0%;
